person_age,loan_percent_income,loan_int_rate,person_home_ownership,person_income,loan_status
23,0.24,11.58,RENT,50500,0
25,0.29,12.42,MORTGAGE,34000,0
25,0.07,6.03,MORTGAGE,34000,0
23,0.29,6.99,MORTGAGE,34000,0
23,0.24,12.99,RENT,51000,0
22,0.26,10.99,RENT,45449,1
25,0.23,12.21,RENT,51996,0
24,0.23,7.51,RENT,52000,0
25,0.06,7.66,MORTGAGE,34000,1
22,0.23,11.99,RENT,52000,0
23,0.32,7.29,OWN,34000,0
26,0.15,5.79,MORTGAGE,34000,0
22,0.23,13.61,RENT,52000,0
26,0.18,6.92,MORTGAGE,34000,0
22,0.23,13.57,RENT,52000,0
21,0.18,6.76,MORTGAGE,34000,0
25,0.26,13.11,RENT,46800,1
21,0.21,6.76,MORTGAGE,34000,1
24,0.15,14.35,MORTGAGE,34000,0
23,0.26,16.29,RENT,47000,1
24,0.23,11.11,RENT,53000,0
26,0.23,14.59,RENT,53000,0
22,0.34,10.99,MORTGAGE,34000,0
24,0.23,12.53,RENT,53000,0
23,0.22,10.99,RENT,54000,0
22,0.22,10.99,RENT,54000,0
25,0.18,15.7,MORTGAGE,34000,1
22,0.22,8.49,RENT,54000,0
24,0.22,8.49,RENT,54000,0
23,0.22,11.36,RENT,54000,0
22,0.25,14.65,RENT,48400,1
25,0.29,12.87,MORTGAGE,34000,0
25,0.22,10.37,RENT,54996,0
24,0.29,12.18,MORTGAGE,34000,0
26,0.22,7.88,RENT,54996,0
23,0.15,11.48,MORTGAGE,34000,0
22,0.22,8.32,RENT,54996,0
26,0.22,12.42,RENT,55000,0
24,0.18,14.11,MORTGAGE,34000,0
25,0.29,11.26,MORTGAGE,34000,0
25,0.22,10.65,RENT,55000,0
22,0.15,9.63,MORTGAGE,34000,0
21,0.22,10.62,RENT,55000,0
25,0.21,11.28,MORTGAGE,34000,0
25,0.24,13.49,RENT,49000,1
24,0.29,10.99,OWN,34000,0
22,0.22,13.79,RENT,55008,0
24,0.22,9.63,RENT,55032,0
21,0.04,10.65,OWN,34056,0
22,0.22,10.99,RENT,55555,0
22,0.21,6.91,RENT,56000,0
23,0.26,13.47,MORTGAGE,34174,0
23,0.16,7.49,MORTGAGE,34200,0
21,0.21,10.75,RENT,56000,0
24,0.21,11.49,RENT,56000,0
23,0.21,10.75,RENT,56000,0
24,0.21,8.94,RENT,56000,0
24,0.21,14.26,RENT,56000,0
25,0.24,14.74,RENT,50100,1
22,0.21,10.99,RENT,56755,0
23,0.21,10.99,RENT,57000,0
26,0.21,10.99,RENT,57000,0
23,0.15,7.9,MORTGAGE,34348,0
23,0.24,17.99,RENT,51000,1
21,0.21,7.29,RENT,57000,0
24,0.24,7.88,RENT,51000,1
22,0.21,13.11,RENT,57000,0
23,0.21,8.94,RENT,57000,0
23,0.21,12.87,RENT,57720,0
25,0.23,13.47,RENT,51780,1
23,0.23,15.95,RENT,51840,1
21,0.19,7.51,MORTGAGE,34500,0
26,0.21,9.91,RENT,58000,0
22,0.21,11.49,RENT,58000,0
24,0.21,13.11,RENT,58000,0
24,0.23,9.99,RENT,52260,1
26,0.16,7.68,MORTGAGE,34515,0
22,0.2,10.37,RENT,59000,0
23,0.29,10.59,MORTGAGE,34560,0
24,0.06,11.49,RENT,52000,0
24,0.06,10.99,RENT,52000,0
23,0.06,10.99,RENT,52800,0
23,0.2,12.69,MORTGAGE,34600,0
24,0.12,5.42,MORTGAGE,34600,0
25,0.06,13.99,RENT,53000,0
21,0.06,10.99,RENT,53000,0
23,0.09,10.75,MORTGAGE,34662,1
22,0.06,10.99,RENT,54000,0
22,0.04,13.49,MORTGAGE,34800,0
25,0.06,9.32,RENT,54000,0
26,0.17,11.49,MORTGAGE,34800,0
25,0.15,6.99,MORTGAGE,34800,1
25,0.27,5.99,MORTGAGE,34800,0
23,0.05,6.99,RENT,55000,0
22,0.05,12.68,RENT,55000,0
25,0.06,12.68,RENT,49000,1
22,0.06,12.23,RENT,49000,1
26,0.05,10.99,RENT,55000,0
23,0.05,9.88,RENT,55000,0
25,0.05,6.39,RENT,55000,0
22,0.05,10.59,RENT,55500,0
22,0.11,9.99,MORTGAGE,34900,0
25,0.05,12.69,RENT,56000,0
24,0.06,10.99,RENT,50000,1
22,0.37,16.0,MORTGAGE,34977,0
25,0.17,11.48,MORTGAGE,34980,0
25,0.06,14.42,RENT,50160,1
23,0.15,15.96,MORTGAGE,34992,0
21,0.05,5.42,RENT,57000,0
24,0.23,11.71,MORTGAGE,35000,0
24,0.05,7.88,RENT,57000,0
23,0.34,12.42,MORTGAGE,35000,0
22,0.05,11.83,RENT,58000,0
23,0.05,9.88,RENT,58500,0
23,0.05,7.14,RENT,59000,0
23,0.05,9.63,RENT,59300,0
21,0.29,10.99,OWN,35000,0
23,0.14,11.71,OWN,35000,0
25,0.05,17.58,RENT,60000,0
26,0.05,15.62,RENT,60000,0
26,0.14,6.03,OWN,35000,0
24,0.43,14.27,MORTGAGE,35000,0
26,0.05,10.0,RENT,60000,0
23,0.05,7.51,RENT,60000,0
23,0.05,10.25,RENT,60000,0
21,0.2,12.42,MORTGAGE,35000,0
23,0.4,10.99,OWN,35000,0
22,0.05,11.89,RENT,60000,0
26,0.05,12.22,RENT,60996,0
24,0.24,10.65,MORTGAGE,35000,0
22,0.27,6.03,MORTGAGE,35000,0
24,0.05,8.9,RENT,55160,1
23,0.05,12.42,RENT,61200,0
21,0.14,14.27,OWN,35000,0
25,0.2,10.99,MORTGAGE,35000,0
24,0.05,9.99,RENT,62000,0
23,0.05,14.84,RENT,56500,1
23,0.05,14.59,RENT,57000,1
24,0.2,16.29,OWN,35000,0
24,0.21,7.9,MORTGAGE,35000,0
26,0.05,10.99,RENT,64000,0
22,0.05,9.07,RENT,58170,1
23,0.05,10.36,RENT,58800,1
22,0.05,12.84,RENT,58992,1
25,0.05,8.49,RENT,65000,0
24,0.29,7.9,OWN,35000,0
22,0.05,6.99,RENT,65000,0
22,0.23,12.69,OWN,35000,0
26,0.05,5.79,RENT,65000,0
23,0.05,14.84,RENT,65004,0
26,0.23,12.69,MORTGAGE,35000,0
23,0.05,13.61,RENT,65004,0
23,0.05,5.99,RENT,66000,0
25,0.05,13.47,RENT,60000,1
23,0.04,10.99,RENT,67000,0
23,0.34,12.42,MORTGAGE,35000,0
21,0.23,9.91,OWN,35000,0
22,0.14,7.9,MORTGAGE,35000,0
26,0.04,8.88,RENT,67500,0
26,0.04,9.32,RENT,67500,0
21,0.04,11.78,RENT,68000,0
26,0.05,19.42,RENT,54400,1
23,0.04,14.27,RENT,70000,0
22,0.04,7.29,RENT,70000,0
24,0.05,15.21,RENT,64000,1
24,0.43,7.49,MORTGAGE,35000,0
22,0.17,7.49,MORTGAGE,35000,0
22,0.04,14.65,RENT,71000,0
26,0.04,10.99,RENT,71000,0
26,0.21,10.59,MORTGAGE,35000,0
23,0.04,11.99,RENT,72000,0
21,0.43,10.99,MORTGAGE,35000,0
23,0.04,7.43,RENT,72000,0
26,0.04,7.29,RENT,72054,0
23,0.04,12.18,RENT,73000,0
22,0.14,21.36,MORTGAGE,35000,0
23,0.04,11.99,RENT,74250,0
23,0.06,5.42,MORTGAGE,35000,0
24,0.21,15.62,MORTGAGE,29000,1
21,0.14,10.99,MORTGAGE,35000,0
22,0.04,8.9,RENT,75000,0
24,0.14,5.42,MORTGAGE,35000,0
23,0.04,10.99,RENT,75000,0
24,0.04,10.99,RENT,75000,0
23,0.11,7.49,MORTGAGE,35000,0
23,0.04,9.63,RENT,77200,0
25,0.04,6.54,RENT,77500,0
25,0.18,10.99,OWN,35000,0
23,0.04,16.89,RENT,78000,0
22,0.04,6.99,RENT,78000,0
22,0.04,16.32,RENT,78000,0
22,0.04,9.63,RENT,83000,0
25,0.04,5.79,RENT,84000,0
25,0.04,16.02,RENT,67147,1
22,0.1,11.49,MORTGAGE,35000,0
22,0.04,10.99,RENT,85000,0
23,0.04,7.49,RENT,85000,0
24,0.03,10.25,RENT,89523,0
23,0.16,5.42,OWN,35000,0
26,0.03,10.99,RENT,90000,0
25,0.29,11.99,MORTGAGE,35000,0
25,0.14,5.99,MORTGAGE,35000,0
26,0.03,13.57,RENT,100000,0
22,0.31,10.99,MORTGAGE,29000,1
24,0.03,9.76,RENT,100000,0
26,0.03,7.88,RENT,103000,0
24,0.03,7.88,RENT,110000,0
21,0.11,7.29,OWN,35000,0
23,0.03,14.22,RENT,110000,0
24,0.03,14.27,RENT,55000,0
24,0.02,5.79,RENT,55000,0
24,0.1,6.92,MORTGAGE,35000,0
26,0.16,11.11,OWN,35000,0
21,0.19,13.43,OWN,35000,0
24,0.02,14.72,RENT,55000,0
22,0.11,7.29,MORTGAGE,35000,0
26,0.02,12.21,RENT,55000,0
24,0.06,10.37,MORTGAGE,35000,0
24,0.02,7.88,RENT,55000,0
25,0.02,13.06,RENT,55000,1
25,0.02,11.12,RENT,55000,0
25,0.17,11.49,RENT,17436,1
25,0.1,13.43,OWN,35000,0
22,0.18,9.91,RENT,16800,1
26,0.21,11.11,OWN,35000,0
23,0.13,7.49,RENT,24000,0
23,0.26,10.37,RENT,12000,1
25,0.1,10.59,RENT,30000,0
26,0.23,5.42,MORTGAGE,35000,0
21,0.04,9.63,MORTGAGE,35000,0
26,0.07,10.99,RENT,44000,0
23,0.34,18.62,OWN,29000,1
25,0.15,11.71,RENT,20000,0
26,0.11,6.54,MORTGAGE,35000,0
23,0.15,12.61,RENT,20400,0
26,0.07,9.25,MORTGAGE,35000,0
21,0.21,10.99,RENT,15300,1
25,0.07,5.79,RENT,42000,0
22,0.23,5.79,MORTGAGE,35000,0
24,0.1,9.99,OWN,35000,0
22,0.41,5.42,MORTGAGE,29000,1
22,0.03,6.0,RENT,96000,0
21,0.11,6.03,RENT,28800,0
24,0.27,5.99,RENT,12000,1
24,0.22,10.99,MORTGAGE,35000,0
21,0.27,11.49,RENT,12000,1
26,0.21,12.21,RENT,15000,1
22,0.21,17.93,RENT,15600,1
25,0.2,9.32,RENT,16000,1
21,0.18,8.49,RENT,18000,1
22,0.1,10.99,MORTGAGE,35000,0
23,0.18,10.99,RENT,18000,1
23,0.21,7.88,MORTGAGE,29000,1
21,0.39,7.51,MORTGAGE,35000,0
22,0.17,15.28,RENT,18996,1
23,0.16,7.14,RENT,20000,0
23,0.16,16.0,RENT,20000,1
23,0.15,14.84,RENT,20800,0
23,0.15,12.69,RENT,22000,0
25,0.14,14.79,RENT,23040,0
24,0.23,11.86,MORTGAGE,35000,0
21,0.13,13.57,RENT,24000,0
26,0.17,7.51,MORTGAGE,35000,0
24,0.13,13.11,RENT,25000,1
25,0.12,12.21,RENT,27600,0
22,0.11,10.59,RENT,28000,0
21,0.11,10.99,RENT,30000,0
25,0.11,13.99,RENT,30000,0
26,0.11,10.99,RENT,30000,0
21,0.11,11.14,RENT,30000,0
25,0.11,8.0,RENT,30000,0
24,0.08,10.99,MORTGAGE,35000,0
23,0.1,11.49,RENT,31000,0
23,0.1,13.49,RENT,31200,0
22,0.1,11.99,RENT,31200,0
22,0.1,10.2,RENT,32000,0
25,0.1,5.42,RENT,33000,0
24,0.05,10.99,MORTGAGE,29000,1
25,0.11,17.49,RENT,29004,1
26,0.09,6.76,MORTGAGE,35000,0
22,0.11,15.62,RENT,30000,1
21,0.1,10.37,RENT,31000,1
22,0.09,13.04,RENT,37440,0
26,0.08,13.49,RENT,38400,0
25,0.1,12.99,RENT,33000,1
24,0.08,9.63,RENT,41745,0
22,0.08,7.49,RENT,42500,0
26,0.07,14.35,RENT,43200,0
24,0.07,8.0,RENT,44000,0
22,0.07,10.99,RENT,44568,0
21,0.07,6.54,RENT,45000,0
22,0.21,13.92,MORTGAGE,35000,0
23,0.07,7.37,RENT,45240,0
26,0.39,11.14,MORTGAGE,29000,1
25,0.08,15.7,RENT,42000,1
23,0.07,13.48,RENT,49200,0
22,0.06,8.49,RENT,50000,0
22,0.06,10.99,RENT,51000,0
23,0.24,12.18,MORTGAGE,35000,0
25,0.07,10.99,RENT,48000,1
24,0.06,11.83,RENT,54731,0
23,0.43,18.43,MORTGAGE,35000,0
23,0.37,11.83,OTHER,35000,1
26,0.06,8.49,RENT,55000,0
22,0.1,11.48,MORTGAGE,35000,0
24,0.06,14.35,RENT,58000,0
22,0.05,11.71,RENT,60000,0
22,0.06,16.49,RENT,54000,1
24,0.05,7.14,RENT,60000,0
26,0.05,9.91,RENT,61200,0
26,0.14,14.42,MORTGAGE,35000,0
26,0.05,11.71,RENT,65000,0
24,0.37,14.74,MORTGAGE,35000,0
24,0.05,13.8,RENT,59000,1
24,0.05,9.99,RENT,65004,0
24,0.04,13.92,RENT,72000,0
22,0.04,10.28,RENT,75000,0
24,0.1,16.0,OWN,35000,0
26,0.17,12.21,MORTGAGE,35000,0
25,0.04,12.99,RENT,78000,0
24,0.04,6.99,RENT,83000,0
23,0.04,10.99,RENT,78000,1
21,0.04,10.25,RENT,85000,0
25,0.04,14.59,RENT,78000,1
21,0.14,7.68,MORTGAGE,35000,0
22,0.26,10.08,OTHER,29000,1
22,0.21,11.34,MORTGAGE,35000,0
22,0.32,10.99,RENT,10200,1
21,0.27,9.99,RENT,12000,1
21,0.02,7.37,MORTGAGE,35000,0
22,0.23,16.29,RENT,14400,1
24,0.2,12.42,RENT,16000,1
22,0.19,6.91,RENT,17004,1
23,0.18,10.99,RENT,18000,1
23,0.18,13.22,RENT,18000,1
25,0.15,12.17,MORTGAGE,35000,0
22,0.09,7.9,OWN,35004,0
22,0.16,14.26,RENT,20400,1
24,0.13,13.67,RENT,25000,0
22,0.26,10.0,OWN,35004,0
26,0.12,14.59,RENT,28000,1
24,0.2,5.42,MORTGAGE,35004,0
21,0.04,9.62,OWN,35004,0
25,0.11,5.42,RENT,30000,0
22,0.09,6.54,RENT,35000,0
24,0.08,8.94,RENT,39000,1
21,0.09,15.58,OWN,35004,0
21,0.26,17.56,MORTGAGE,29004,1
24,0.27,7.88,MORTGAGE,35004,0
24,0.23,14.96,OWN,35004,0
22,0.11,8.49,RENT,28956,0
22,0.29,7.51,OWN,35004,0
24,0.1,12.99,RENT,33000,0
26,0.1,15.65,RENT,33600,0
21,0.1,8.0,MORTGAGE,35004,0
22,0.05,14.65,RENT,66000,0
21,0.05,10.99,RENT,70000,0
21,0.04,11.71,RENT,90000,0
24,0.15,9.63,OTHER,35004,1
25,0.09,11.49,RENT,37000,0
22,0.24,10.39,MORTGAGE,35004,0
24,0.11,14.72,RENT,30000,0
25,0.09,7.9,RENT,36000,0
24,0.04,10.99,RENT,77300,0
21,0.1,13.49,RENT,33000,0
25,0.31,10.99,RENT,11000,1
23,0.14,7.51,RENT,24290,0
22,0.12,8.94,RENT,28404,0
25,0.03,10.99,MORTGAGE,35138,0
26,0.12,15.62,RENT,29000,1
23,0.09,6.92,RENT,40000,0
23,0.07,17.58,RENT,51996,1
22,0.41,11.66,MORTGAGE,29280,1
23,0.06,7.51,MORTGAGE,35292,0
24,0.06,10.99,RENT,60000,0
23,0.04,8.49,RENT,80004,0
23,0.18,5.42,MORTGAGE,35352,0
25,0.3,12.69,MORTGAGE,29360,1
22,0.27,5.99,MORTGAGE,35360,0
24,0.03,12.21,RENT,55000,1
21,0.35,15.31,MORTGAGE,35360,0
25,0.28,8.94,MORTGAGE,35360,0
26,0.25,12.69,RENT,14000,1
25,0.14,11.99,RENT,25000,1
22,0.29,15.65,RENT,12000,1
23,0.16,6.76,MORTGAGE,35375,0
22,0.27,8.59,RENT,12996,1
21,0.26,9.96,RENT,13500,1
21,0.22,16.07,RENT,15600,1
21,0.41,11.83,MORTGAGE,29400,1
22,0.2,10.99,RENT,17280,1
26,0.41,9.32,MORTGAGE,29400,1
22,0.19,13.48,RENT,18000,1
21,0.19,13.35,RENT,18456,1
24,0.18,7.88,RENT,19000,1
22,0.17,13.11,RENT,20000,0
25,0.17,10.28,RENT,20000,0
23,0.25,7.49,MORTGAGE,35500,0
24,0.41,10.99,MORTGAGE,35500,0
22,0.17,6.99,RENT,20400,0
22,0.11,12.53,MORTGAGE,35500,0
23,0.08,11.28,MORTGAGE,35500,0
22,0.16,10.99,RENT,21600,1
21,0.16,7.51,RENT,21600,0
22,0.16,16.49,RENT,22292,1
22,0.2,5.42,MORTGAGE,29554,1
22,0.15,10.37,RENT,23000,0
24,0.28,13.49,MORTGAGE,35640,0
24,0.15,15.65,RENT,24000,1
23,0.24,7.51,MORTGAGE,35808,0
26,0.15,10.71,RENT,24000,0
22,0.14,9.99,RENT,24240,0
22,0.17,15.27,MORTGAGE,35900,0
23,0.13,6.91,RENT,26000,0
22,0.13,15.27,RENT,26400,0
21,0.13,8.49,RENT,26400,1
22,0.32,13.49,MORTGAGE,36000,0
25,0.13,10.99,RENT,27600,0
22,0.12,10.99,RENT,28800,0
23,0.31,12.69,MORTGAGE,36000,0
21,0.12,7.9,RENT,30000,0
24,0.12,5.99,RENT,30000,0
22,0.12,14.22,RENT,30000,1
22,0.12,13.92,RENT,30000,0
22,0.15,7.9,MORTGAGE,36000,0
26,0.12,10.99,RENT,30000,0
21,0.12,10.99,RENT,30000,0
25,0.11,6.92,RENT,31200,0
24,0.14,9.91,MORTGAGE,36000,0
21,0.11,11.71,RENT,33000,0
26,0.11,10.25,RENT,33000,0
22,0.1,14.27,RENT,34000,0
22,0.33,11.71,MORTGAGE,36000,0
25,0.14,8.9,MORTGAGE,36000,0
26,0.1,12.84,RENT,34200,0
24,0.1,6.99,RENT,35000,0
21,0.1,9.62,RENT,35000,0
24,0.16,7.9,MORTGAGE,36000,0
25,0.1,11.58,RENT,35000,0
21,0.1,12.53,RENT,35000,0
21,0.1,5.79,RENT,35100,0
23,0.1,10.99,RENT,35500,0
25,0.1,6.62,RENT,36000,0
21,0.03,12.42,MORTGAGE,36000,0
22,0.15,10.99,MORTGAGE,36000,0
23,0.12,11.49,RENT,30000,1
21,0.09,10.59,RENT,38000,0
26,0.14,6.03,MORTGAGE,36000,0
22,0.09,13.99,RENT,38400,0
22,0.09,9.91,RENT,39000,0
22,0.09,5.42,RENT,39336,0
24,0.09,7.9,RENT,40000,0
23,0.09,11.99,RENT,40000,0
23,0.09,13.23,RENT,40000,0
24,0.09,10.99,RENT,40000,0
24,0.1,16.77,MORTGAGE,36000,0
26,0.27,6.62,MORTGAGE,30000,1
21,0.09,10.75,RENT,41000,0
24,0.22,10.65,OWN,36000,0
25,0.08,5.42,RENT,42000,0
23,0.16,10.65,MORTGAGE,30000,1
26,0.08,10.74,RENT,42000,0
21,0.08,10.37,RENT,42000,0
22,0.2,6.03,MORTGAGE,36000,0
24,0.41,6.62,MORTGAGE,36000,0
24,0.08,10.99,RENT,42000,0
26,0.11,10.99,MORTGAGE,36000,0
26,0.08,12.61,RENT,42500,0
21,0.08,11.86,RENT,42500,0
22,0.03,9.99,MORTGAGE,36000,0
24,0.08,12.69,RENT,44000,0
23,0.08,10.59,RENT,45000,0
23,0.09,11.86,RENT,39000,1
22,0.08,12.53,RENT,45000,0
25,0.4,5.99,MORTGAGE,30000,1
25,0.07,9.99,RENT,47000,0
25,0.23,5.99,OWN,36000,0
24,0.33,15.99,MORTGAGE,30000,1
25,0.16,7.49,MORTGAGE,36000,0
26,0.19,7.49,MORTGAGE,36000,0
23,0.07,12.69,RENT,47496,0
23,0.07,13.98,RENT,48000,0
25,0.07,13.16,RENT,48000,0
23,0.06,11.49,MORTGAGE,36000,0
23,0.07,8.0,RENT,48562,0
22,0.07,10.99,RENT,50000,0
22,0.34,10.99,MORTGAGE,36000,0
22,0.07,7.14,RENT,50250,0
22,0.07,9.62,RENT,51996,0
23,0.31,10.99,MORTGAGE,36000,0
24,0.08,12.21,RENT,45996,1
24,0.07,7.68,RENT,52000,0
23,0.07,12.23,RENT,52692,0
23,0.39,12.99,MORTGAGE,36000,0
25,0.06,9.25,RENT,54084,0
21,0.08,6.99,MORTGAGE,36000,0
21,0.44,13.99,MORTGAGE,30000,1
24,0.06,8.88,RENT,55000,0
22,0.06,9.99,RENT,55000,0
23,0.06,10.99,RENT,56000,0
22,0.06,12.61,RENT,57000,0
26,0.07,13.24,RENT,51000,1
26,0.06,8.59,RENT,58000,0
24,0.06,8.9,RENT,59000,0
22,0.06,5.42,RENT,60000,0
22,0.17,7.42,MORTGAGE,36000,0
24,0.06,11.86,RENT,60000,0
24,0.18,5.42,OWN,36000,0
23,0.2,5.42,MORTGAGE,36000,0
21,0.11,5.99,MORTGAGE,36000,0
25,0.15,7.49,MORTGAGE,36000,0
25,0.06,15.62,RENT,56400,1
22,0.1,10.99,MORTGAGE,36000,0
23,0.05,9.63,RENT,63816,0
24,0.05,7.74,RENT,65000,0
25,0.06,15.65,RENT,59000,1
23,0.18,11.49,MORTGAGE,36000,0
23,0.22,6.99,MORTGAGE,30000,1
25,0.05,10.99,RENT,66660,0
23,0.14,14.79,MORTGAGE,36000,0
24,0.1,13.06,MORTGAGE,36000,0
23,0.05,5.42,RENT,70000,0
23,0.05,14.72,RENT,64000,1
23,0.05,12.87,RENT,74000,0
26,0.05,15.28,RENT,68004,1
24,0.05,7.29,RENT,74400,0
23,0.05,11.11,RENT,74880,0
22,0.05,7.29,RENT,75000,0
25,0.05,7.9,RENT,77000,0
23,0.04,9.96,RENT,78000,0
23,0.04,10.75,RENT,81000,0
25,0.04,10.99,RENT,83500,0
24,0.04,11.83,RENT,78000,1
24,0.19,11.11,MORTGAGE,36000,0
21,0.11,5.42,MORTGAGE,36000,0
23,0.04,11.49,RENT,94000,0
23,0.04,8.07,RENT,98000,0
21,0.03,13.99,RENT,110000,0
23,0.14,6.62,RENT,26000,0
22,0.33,7.29,MORTGAGE,36000,0
24,0.1,14.59,RENT,36000,0
26,0.08,10.99,RENT,45000,0
22,0.33,12.23,RENT,10800,1
21,0.31,5.42,OWN,36000,0
25,0.3,9.62,RENT,12000,1
21,0.3,8.32,RENT,12120,1
22,0.21,9.63,OWN,36000,0
26,0.25,5.42,MORTGAGE,36000,0
23,0.07,10.99,MORTGAGE,30000,1
22,0.06,10.99,MORTGAGE,36000,0
21,0.24,15.95,RENT,15000,1
23,0.33,10.74,MORTGAGE,36000,0
22,0.2,10.99,RENT,18000,1
22,0.2,6.91,RENT,18000,1
22,0.19,8.9,RENT,18700,1
24,0.18,11.71,RENT,20000,0
25,0.17,10.99,RENT,21600,0
24,0.15,6.62,RENT,24000,1
23,0.13,13.06,MORTGAGE,36000,0
21,0.15,11.99,RENT,24000,0
26,0.15,14.96,RENT,24000,1
23,0.15,16.49,RENT,24216,1
21,0.14,14.09,RENT,24996,1
21,0.14,14.27,RENT,26400,0
26,0.12,15.99,RENT,30000,1
23,0.12,5.99,RENT,30000,0
24,0.12,7.49,RENT,30000,0
22,0.12,10.99,RENT,30000,0
24,0.12,8.49,RENT,30000,0
22,0.22,9.99,MORTGAGE,36000,0
23,0.44,13.72,MORTGAGE,36000,0
23,0.12,14.17,RENT,30000,0
23,0.12,6.17,RENT,30000,0
22,0.05,6.17,MORTGAGE,36000,0
24,0.13,6.91,MORTGAGE,36000,0
22,0.12,12.21,RENT,30000,0
23,0.12,9.7,RENT,30000,0
22,0.28,5.42,MORTGAGE,36000,0
22,0.12,12.69,RENT,31000,0
23,0.05,6.54,OWN,36000,0
25,0.12,8.9,RENT,31200,0
23,0.41,12.61,OWN,36000,0
23,0.17,8.88,OWN,36000,0
25,0.11,7.51,RENT,31800,0
24,0.11,7.49,RENT,32000,0
23,0.11,9.63,RENT,32000,0
25,0.11,10.0,RENT,33000,1
22,0.1,11.83,RENT,35000,0
22,0.33,7.51,MORTGAGE,36000,0
25,0.1,15.23,RENT,36000,0
22,0.1,12.99,RENT,36000,0
25,0.17,7.88,MORTGAGE,36000,0
22,0.1,5.99,RENT,36000,0
24,0.1,7.29,RENT,36000,0
26,0.28,10.75,MORTGAGE,36000,0
23,0.13,16.32,MORTGAGE,30000,1
22,0.1,12.42,RENT,37008,0
23,0.5,7.88,OWN,36000,0
22,0.09,12.69,RENT,38400,0
23,0.09,13.61,RENT,38400,0
24,0.09,6.39,MORTGAGE,36000,0
24,0.22,13.61,MORTGAGE,36000,0
22,0.33,15.21,OWN,36000,0
22,0.04,14.84,MORTGAGE,36000,0
26,0.11,6.76,MORTGAGE,36000,0
25,0.11,16.02,RENT,33772,1
23,0.09,15.96,RENT,40000,0
22,0.13,7.51,MORTGAGE,36000,0
24,0.09,13.49,RENT,40000,0
25,0.13,17.93,MORTGAGE,36000,0
21,0.09,5.42,RENT,40000,0
26,0.15,7.51,MORTGAGE,36000,0
25,0.25,7.14,MORTGAGE,36000,0
23,0.13,10.38,MORTGAGE,36000,0
24,0.09,10.59,RENT,40000,0
23,0.24,7.51,OWN,36000,0
22,0.09,6.17,RENT,40000,0
24,0.09,11.12,RENT,40000,0
22,0.21,7.14,MORTGAGE,36000,0
25,0.14,10.99,MORTGAGE,36000,0
22,0.17,7.51,MORTGAGE,36000,0
22,0.09,14.72,RENT,42000,0
23,0.42,11.36,OWN,36000,0
23,0.3,6.62,RENT,37000,0
23,0.29,10.99,RENT,37440,0
24,0.29,11.86,RENT,37950,0
24,0.06,14.96,MORTGAGE,36000,0
26,0.42,10.25,OWN,36000,0
22,0.28,12.68,RENT,39500,0
23,0.28,10.99,RENT,39500,0
23,0.28,5.42,RENT,39520,0
22,0.28,5.79,RENT,39996,0
22,0.32,15.99,RENT,34000,1
22,0.27,12.18,RENT,41000,0
24,0.27,15.28,RENT,41280,0
26,0.28,9.88,MORTGAGE,36000,0
25,0.19,12.73,MORTGAGE,36000,0
23,0.28,7.14,MORTGAGE,36000,0
21,0.26,17.19,RENT,41808,0
22,0.26,11.71,RENT,42000,0
21,0.31,10.37,RENT,36000,1
23,0.31,13.11,RENT,36000,1
21,0.24,13.85,OWN,36000,0
24,0.33,14.22,MORTGAGE,30000,1
24,0.26,8.94,RENT,43000,0
25,0.24,6.99,RENT,44975,0
26,0.24,6.99,RENT,45000,0
25,0.24,9.25,RENT,45000,0
23,0.14,12.87,OWN,36000,0
25,0.15,14.26,MORTGAGE,36000,0
22,0.24,9.88,RENT,45000,0
26,0.24,14.61,RENT,45000,0
22,0.14,14.61,OWN,36000,0
22,0.24,10.99,RENT,45504,0
22,0.24,10.59,RENT,46000,0
24,0.13,11.83,MORTGAGE,36000,0
22,0.24,7.49,RENT,46000,0
24,0.23,11.14,RENT,47160,0
25,0.23,7.51,RENT,48000,0
23,0.32,15.31,MORTGAGE,30000,1
22,0.23,10.75,RENT,48000,0
25,0.22,7.88,RENT,48996,0
24,0.22,13.22,RENT,49278,0
22,0.22,10.99,RENT,50000,0
22,0.22,13.49,RENT,50000,0
23,0.08,13.22,MORTGAGE,36000,0
21,0.22,10.0,RENT,50000,0
25,0.22,12.53,RENT,50000,0
26,0.25,15.31,RENT,44000,1
22,0.22,13.11,RENT,50985,0
22,0.17,12.53,MORTGAGE,36000,0
26,0.18,8.94,MORTGAGE,36000,0
26,0.24,16.29,RENT,46000,1
21,0.21,10.37,RENT,52769,0
26,0.21,5.79,RENT,53004,0
23,0.33,13.79,MORTGAGE,30000,1
23,0.2,10.99,RENT,54996,0
23,0.03,9.32,MORTGAGE,30000,1
23,0.2,7.49,RENT,56000,0
21,0.22,9.32,MORTGAGE,36000,0
26,0.19,9.91,RENT,58195,0
22,0.19,10.74,RENT,59000,0
24,0.18,9.38,MORTGAGE,36000,0
23,0.18,14.22,RENT,60000,0
22,0.28,8.32,MORTGAGE,36000,0
24,0.17,7.51,RENT,65000,0
26,0.5,10.39,MORTGAGE,36000,0
26,0.17,12.29,MORTGAGE,36000,0
24,0.22,9.83,MORTGAGE,36000,0
24,0.16,11.86,RENT,69996,0
26,0.16,6.62,RENT,70000,0
22,0.15,12.42,RENT,71200,0
25,0.14,12.53,RENT,80004,0
